Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Teenage Mutant Ninja Turtles: Warriors of the Forgotten Sewer,One-Shot (1989),Mirage Studios,Issue:,nn,https://comicbookrealm.com/cover-scan/cd55a03951654c7fa5d039d278ca78f2/xl/mirage-studios-teenage-mutant-ninja-turtles-warriors-of-the-forgotten-sewer-one-shot-issue-nn.jpg,1989,Free,,,,Playmates Action Figure Promotional Giveaway ,https://comicbookrealm.com/series/65144/0/mirage-studios-teenage-mutant-ninja-turtles-warriors-of-the-forgotten-sewer-one-shot
Good Triumphs Over Evil!,One-Shot (1943),M. C. Gaines,Issue:,nn,https://comicbookrealm.com/cover-scan/50c92df433c57755aa8511006b610b4f/xl/m-c-gaines-good-triumphs-over-evil-one-shot-issue-nn.jpg,1943,$0.00,,,,"A pamphlet, sequel to Narrative Illustration

Rare ",https://comicbookrealm.com/series/25327/0/m-c-gaines-good-triumphs-over-evil-one-shot
Achilles Storm Returns,One-Shot (1993),Aja Blu,Issue:,# 1,,Mar '93,$2.95,,,,Convention Special ,https://comicbookrealm.com/series/26215/0/aja-blu-achilles-storm-returns-one-shot
Captain Marvel Presents: Terrible 5,(1967),M. F. Enterprises,Issue:,# 5,https://comicbookrealm.com/cover-scan/cf41c580461162d60d1ac382bb76c677/l/m-f-enterprises-captain-marvel-presents-terrible-5-issue-5.jpg,Sep '67,$0.25,,"Carl Burgos
Cover Art - Editor
Roger Elwood
Scripts
Herb Field
Letters
Leon Francho
Pencils - Inks
Carl Hubbell
Pencils - Cover Art - Inks",Captain Marvel (Roger Winkle),"• ""Captain Marvel Meets the Destroyer"" – (8-page story) – Captain Marvel battles the Destroyer.

• ""Capt. Marvel And The Volcano People"" – (10-page story) – Captain Marvel battles the Destroyer and the Volcano People.

• ""Capt. Marvel Meets Tarzac - Friend Or Foe?"" – (9-page story) – Captain Marvel meets Tarzac, king of sharks, and encounters Dr. Orlock.

• ""Capt. Marvel And The Ghost Patrol"" – (7-page story) – Captain Marvel battles Big Max.

• ""The Ray Returns"" – (6-page story) – Captain Marvel and Tinyman battle the Ray.

––––––––––

NOTE: No numbering on cover.

NOTE: The Captain Marvel which appears in this series is not the same as the Fawcett Comics, DC Comics, or Marvel Comics character.

SOURCE: Grand Comics Database (comics.org) ",https://comicbookrealm.com/series/12834/0/m-f-enterprises-captain-marvel-presents-terrible-5
Captain Marvel Presents: Terrible 5,One-Shot (1966),M. F. Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/baacb509e32eefba94935467ef49597e/l/m-f-enterprises-captain-marvel-presents-terrible-5-one-shot-issue-1.jpg,Aug '66,$0.25,,"Carl Burgos
Cover Art - Editor
Roger Elwood
Scripts
Herb Field
Letters
Leon Francho
Cover Art - Inks
Carl Hubbell
Pencils - Inks
Bob Lamont
Scripts","Captain Marvel (Roger Winkle)
Third appearance of...","• Third appearance of Captain Marvel (Roger Winkle).

––––––––––

• ""Prof. Doom And His Organization B.I.R.D."" – (11-page story) – Captain Marvel battles Prof. Doom and B.I.R.D. (Bureau of International Revolutionary Devices).

• ""The Return Of Atom-Jaw"" – (8-page story) – Part one. Captain Marvel battles Atom-Jaw. Dr. Fate lurks.

• ""Dr. Fate And The Missing Hand!"" – (8-page story) – Part two. Dr. Fate and Atom-Jaw are defeated. Atom-Jaw reforms.

• ""Elasticman And Tinyman"" – (6-page story) – Part one. Elasticman tells Tinyman he is going to break Dr. Fate out of jail. When he does, Atom-Jaw breaks out to chase them.

• ""Elasticman Becomes James Goode"" – (7-page story) – Part two. Captain Marvel defeats Elasticman and Dr. Fate. Atom-Jaw returns to jail.

––––––––––

NOTE: No numbering on cover.

NOTE: The Captain Marvel which appears in this series is not the same as the Fawcett Comics, DC Comics, or Marvel Comics character.

NOTE: The villain Prof. Doom is incorrectly called Dr. Doom on the cover.

SOURCE: Grand Comics Database (comics.org) ",https://comicbookrealm.com/series/12832/0/m-f-enterprises-captain-marvel-presents-terrible-5-one-shot
Great West,(1969),M. F. Enterprises,Issue:,# 1,,,$0.00,,,, ,https://comicbookrealm.com/series/12835/0/m-f-enterprises-great-west
Ice Canyon Monster,(2022),Blood Moon Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/fe772dc434d74379827796842b4bd612/xl/blood-moon-comics-ice-canyon-monster-issue-1.jpg,Feb '22,$3.99,8-50032-06402-6-00111,"Jonnuel Ortega
Pencils
Keith Rommel
Scripts",,"A Greenlandic shaman releases a curse by tossing a tupilaq into the waters around his native land. The monster will grow, become enraged and unstoppable. The plight of the shaman is noble, but the beast is mindless. ",https://comicbookrealm.com/series/69825/0/blood-moon-comics-ice-canyon-monster
On More Feet & Fingers: Another Collection of Climbing & Hiking Cartoons,(1987),Cicerone Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/62e3c0350f9799b2fc33abbc4b63fe7c/xl/cicerone-press-on-more-feet-fingers-another-collection-of-climbing--hiking-cartoons-soft-cover-1.jpg,Dec '87,$0.00,,,, ,https://comicbookrealm.com/series/68441/0/cicerone-press-on-more-feet-fingers-another-collection-of-climbing-hiking-cartoons
Holy Sh*t!: The World's Weirdest Comic Books,(2008),Macmillan Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/20a1af65610eb7540bb18675ad8272b7/xl/macmillan-publishing-holy-sht-the-worlds-weirdest-comic-books-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/42959/0/macmillan-publishing-holy-sht-the-worlds-weirdest-comic-books
"Sorry, Lady - This Beach is Private!",(1963),Macmillan Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/97d65a60a1265e7704c05d6f42325cde/xl/macmillan-publishing-sorry-lady-this-beach-is-private-hard-cover-1.jpg,1963,$0.00,,,,Includes Dust Jacket  ,https://comicbookrealm.com/series/56054/0/macmillan-publishing-sorry-lady-this-beach-is-private
The Tragedy Series: Secret Lobster Claws and Other Misfortunes,(2015),Macmillan Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/b4e18b8a8aeb495a3a9e8b292b961ac0/xl/macmillan-publishing-the-tragedy-series-secret-lobster-claws-and-other-misfortunes-hard-cover-1.jpg,Oct '15,$17.99,978-1250060624,,,"Complete Collection Of The Tragedy Series Secret Lobster Claws And Other Misfortunes

Benjamin Dewey's popular online comic is finally compiled in one collection for your melancholy-tinged enjoyment! The Tragedy Series is comprised of more than 500 sepia-toned vignettes that present those less than rosy paths available to us all. From such heartrending examples of schadenfreude as 'triceratops never got to see the ocean' and 'taxidermist and necromancer make bad roommates' to the necessary morale-boost of 26 'sadness reprieves,' all of life's peaks and valleys are accounted for. One part Victoriana, one part theatre of the absurd, and the rest full of heart, these illustrations delight the mind and the eye. ",https://comicbookrealm.com/series/40492/0/macmillan-publishing-the-tragedy-series-secret-lobster-claws-and-other-misfortunes
Wayans Brothers Present: 101 Ways to Know... It's Time to Get Out of Your Mama's House,(2009),Macmillan Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/c8a1749b7acc0063ec596fa71a45113a/xl/macmillan-publishing-wayans-brothers-present-101-ways-to-know-its-time-to-get-out-of-your-mamas-house-soft-cover-1.jpg,,$10.95,,,, ,https://comicbookrealm.com/series/24758/0/macmillan-publishing-wayans-brothers-present-101-ways-to-know-its-time-to-get-out-of-your-mamas-house
Wayans Brothers Present: 101 Ways to Know...You're Having a Ghetto Christmas,(2009),Macmillan Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/7906ed83c07a6aa2975d2f6cb3814ccd/xl/macmillan-publishing-wayans-brothers-present-101-ways-to-knowyoure-having-a-ghetto-christmas-soft-cover-1.jpg,,$10.95,,,, ,https://comicbookrealm.com/series/30665/0/macmillan-publishing-wayans-brothers-present-101-ways-to-knowyoure-having-a-ghetto-christmas
Wayans Brothers Present: 101 Ways to Know... You're a Golddigger,(2009),Macmillan Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/5d5cf0d006578902a0d50ff33abc2d6f/xl/macmillan-publishing-wayans-brothers-present-101-ways-to-know-youre-a-golddigger-soft-cover-1.jpg,,$10.95,,,, ,https://comicbookrealm.com/series/24759/0/macmillan-publishing-wayans-brothers-present-101-ways-to-know-youre-a-golddigger
AARGH!,(1988),Mad Love,Issue:,# 1,https://comicbookrealm.com/cover-scan/336a947d38edd8cfce3de2964cf10d31/l/mad-love-aargh-issue-1.jpg,,$4.00,,,, ,https://comicbookrealm.com/series/16527/0/mad-love-aargh
Corn Boy,One-Shot (2000),Mad Monkey Press,Issue:,ashcan,https://comicbookrealm.com/cover-scan/cb170a0149e9a154234e90f23590dc40/xl/mad-monkey-press-corn-boy-one-shot-issue-ashcan.jpg,2000,Free,,"Scott Hall
Scripts - Pencils - Cover Art - Letters",,Convention Promotional Giveaway ,https://comicbookrealm.com/series/41853/0/mad-monkey-press-corn-boy-one-shot
Dark Town,(1995),Mad Monkey Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/76ab378eee00d898d5488b379f73c84f/xl/mad-monkey-press-dark-town-issue-1.jpg,Jan '95,$3.95,,"Kaja Blackley
Scripts
Vanessa Chong
Pencils - Cover Art",,"Inspiration for Monkey Bone. May be promo pressing, marked ""Not for sale.""

Magazine ",https://comicbookrealm.com/series/52273/0/mad-monkey-press-dark-town
Elflord: Return,One-Shot (1996),Mad Monkey Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/aca4bc50f57f2a211fde11758160a688/xl/mad-monkey-press-elflord-return-one-shot-issue-1.jpg,1996,$6.95,,,,Magazine Size ,https://comicbookrealm.com/series/15979/0/mad-monkey-press-elflord-return-one-shot
First Gear: A Gate Thrashers Graphic Novel,(1996),Mad Monkey Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/33b63cd5869de493c10965c2f3de2e58/xl/mad-monkey-press-first-gear-a-gate-thrashers-graphic-novel-soft-cover-1.jpg,,$6.95,,,, ,https://comicbookrealm.com/series/72368/0/mad-monkey-press-first-gear-a-gate-thrashers-graphic-novel
Anarchy for the Masses: An Underground Guide to the Invisibles,(2003),Mad Yak Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/9b647e15d21f8ea620106d9971aec7e0/xl/mad-yak-press-anarchy-for-the-masses-an-underground-guide-to-the-invisibles-soft-cover-1.jpg,Apr '01,$14.99,,,,"An Underground Guide to the Invisibles

Anarchy for the Masses features immensely detailed annotations and analysis of every issue of The Invisibles and ancillary releases, featuring linear biographies of the characters, and interviews and running commentary by creator Grant Morrison and many of the comic series' artists and editors, including Philip Bond, Phil Jimenez, Stuart Moore, Sean Phillips, Jill Thompson, Chris Weston, Steve Yoewell, and more. ",https://comicbookrealm.com/series/31527/0/mad-yak-press-anarchy-for-the-masses-an-underground-guide-to-the-invisibles
Bad Candy: Tasty Treats,One-Shot (2018),Robert Henry,Issue:,# 1,https://comicbookrealm.com/cover-scan/bb11376e68ec29442b54fe4ed10f148d/xl/robert-henry-bad-candy-tasty-treats-one-shot-issue-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68895/0/robert-henry-bad-candy-tasty-treats-one-shot
Bad Candy: Special Delivery,One-Shot (2017),Robert Henry,Issue:,nn,https://comicbookrealm.com/cover-scan/5bd2b02ec3e5f101f85a17b2c23f702f/xl/robert-henry-bad-candy-special-delivery-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68896/0/robert-henry-bad-candy-special-delivery-one-shot
Billy Bunny's Christmas Frolics,One-Shot (1952),Ajax-Farrell,Issue:,# 1,https://comicbookrealm.com/cover-scan/aa6eef4ecaded2abf890f09906d65c2a/l/ajax-farrell-billy-bunnys-christmas-frolics-one-shot-issue-1.jpg,1952,$0.25,,,, ,https://comicbookrealm.com/series/19082/0/ajax-farrell-billy-bunnys-christmas-frolics-one-shot
Frontier Trail,(1958),Ajax-Farrell,Issue:,# 6,https://comicbookrealm.com/cover-scan/8b926f9800b900698d4505c266852a03/xl/ajax-farrell-frontier-trail-issue-6.jpg,May '58,$0.10,,,, ,https://comicbookrealm.com/series/40069/0/ajax-farrell-frontier-trail
Rocketman,(1952),Ajax-Farrell,Issue:,# 1,https://comicbookrealm.com/cover-scan/2ad65101287c37d8c91ba4be4e5594b6/l/ajax-farrell-rocketman-issue-1.jpg,Jun '52,$0.10,,,,Becomes Strange Fantasy ,https://comicbookrealm.com/series/13528/0/ajax-farrell-rocketman
Swift Arrow's Gunfighters,(1957),Ajax-Farrell,Issue:,# 4,https://comicbookrealm.com/cover-scan/f75a5388aa17a45213776278abb211e4/xl/ajax-farrell-swift-arrows-gunfighters-issue-4.jpg,Nov '57,$0.10,,,, ,https://comicbookrealm.com/series/47325/0/ajax-farrell-swift-arrows-gunfighters
Avengers / X-Men / Thor,One-Shot (1975),Newton Comics,Giant Size:,nn,https://comicbookrealm.com/cover-scan/f719689a2d73c49bf844d7b7b8e52b2e/xl/newton-comics-avengers-x-men--thor-one-shot-giant-size-nn.jpg,,$0.75,,,, ,https://comicbookrealm.com/series/68941/0/newton-comics-avengers-x-men-thor-one-shot
Black Beauty Annual,(1985),Opal Quill Ltd.,Hard Cover:,# 1985,https://comicbookrealm.com/cover-scan/80e0db491f39f42c5047de5b7dea5dbd/xl/opal-quill-ltd-black-beauty-annual-hard-cover-1985.jpg,,$2.75,,,, ,https://comicbookrealm.com/series/68984/0/opal-quill-ltd-black-beauty-annual
Boys Adventure Annual,(1984),Opal Quill Ltd.,Hard Cover:,# 1984,https://comicbookrealm.com/cover-scan/884567ae8bf4b2ff210bb2145a9b5b70/xl/opal-quill-ltd-boys-adventure-annual-hard-cover-1984.jpg,1984,$2.75,,,, ,https://comicbookrealm.com/series/68982/0/opal-quill-ltd-boys-adventure-annual
My Cartoon Annual,One-Shot (1984),Opal Quill Ltd.,Hard Cover:,# 1984,https://comicbookrealm.com/cover-scan/9b236567e49ce0e00bd63bfb84c0c845/xl/opal-quill-ltd-my-cartoon-annual-one-shot-hard-cover-1984.jpg,,$2.75,,,, ,https://comicbookrealm.com/series/68983/0/opal-quill-ltd-my-cartoon-annual-one-shot
Africa: Thrilling Land of Mystery,One-Shot (1955),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/c2a836fd4a3d97ea5df5665fdb1b3eeb/xl/magazine-enterprises-africa-thrilling-land-of-mystery-one-shot-issue-1.jpg,1955,$0.10,,"Bob Powell
Pencils - Cover Art - Inks",,Also indicated as A-1 #137 on the inside cover ,https://comicbookrealm.com/series/32810/0/magazine-enterprises-africa-thrilling-land-of-mystery-one-shot
Black Phantom,One-Shot (1954),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/710f5ee37557fb3f9dae58affaa7543a/l/magazine-enterprises-black-phantom-one-shot-issue-1.jpg,1954,$0.10,,"Dick Ayers
Pencils
Frank Bolle
Pencils - Cover Art - Inks
Gardner Fox
Scripts",, ,https://comicbookrealm.com/series/20143/0/magazine-enterprises-black-phantom-one-shot
Bobby Benson in the Tunnel of Gold,(1936),Magazine Enterprises,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/a5bb241651dd4a2e9b865a157d791964/xl/magazine-enterprises-bobby-benson-in-the-tunnel-of-gold-soft-cover-nn.jpg,Dec '35,Free,,,,Radio Giveaway by Hecker-H.O. Company ,https://comicbookrealm.com/series/35587/0/magazine-enterprises-bobby-benson-in-the-tunnel-of-gold
Bobby Benson and the Lost Herd,(1936),Magazine Enterprises,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/8aae0d84a2e61aa018672ae0592e46bf/xl/magazine-enterprises-bobby-benson-and-the-lost-herd-soft-cover-nn.jpg,1936,Free,,,,Radio Giveaway by Hecker-H.O. Company ,https://comicbookrealm.com/series/35588/0/magazine-enterprises-bobby-benson-and-the-lost-herd
Christmas Adventures with Elmer the Elf,One-Shot (1950),Magazine Enterprises,Issue:,nn,https://comicbookrealm.com/cover-scan/d973a8dfd786380e2e2ec14510a5b197/xl/magazine-enterprises-christmas-adventures-with-elmer-the-elf-one-shot-issue-nn.jpg,1950,Free,,,,Christmas Giveaway ,https://comicbookrealm.com/series/68240/0/magazine-enterprises-christmas-adventures-with-elmer-the-elf-one-shot
Danger is Their Business,(1952),Magazine Enterprises,Issue:,# 11,https://comicbookrealm.com/cover-scan/2cdcc1392083e2dd7ed4ec3029002de2/xl/magazine-enterprises-danger-is-their-business-issue-11.jpg,1952,$0.10,,,, ,https://comicbookrealm.com/series/51372/0/magazine-enterprises-danger-is-their-business
Dick Powell,One-Shot (1949),Magazine Enterprises,Issue:,# 22,https://comicbookrealm.com/cover-scan/feefbd68776069036da96e235a07b1df/xl/magazine-enterprises-dick-powell-one-shot-issue-22.jpg,1949,$0.10,,"Raymond C. Krank
Editor
Paul Parker
Pencils - Inks
Photo Cover
Cover Art",,Issue A-1 #22 ,https://comicbookrealm.com/series/36970/0/magazine-enterprises-dick-powell-one-shot
Extra! Comics,One-Shot (1948),Magazine Enterprises,Giant Size:,# 1,https://comicbookrealm.com/cover-scan/d6b1f8a43294d814a730fba9d253d74d/xl/magazine-enterprises-extra-comics-one-shot-giant-size-1.jpg,1948,$0.25,,,,"Consisting of rebound Magazine Enterprises comics.

Two versions known to exist:
1. Funnyman, Space Ace, Undercover Girl, Red Fox, & Trail Colt
2. All Funnyman ",https://comicbookrealm.com/series/45857/0/magazine-enterprises-extra-comics-one-shot
Fibber McGee & Molly,One-Shot (1949),Magazine Enterprises,Issue:,A-1,https://comicbookrealm.com/cover-scan/910c89acc8fc9e0c817e82031890d35b/xl/magazine-enterprises-fibber-mcgee-molly-one-shot-issue-a-1.jpg,Aug '49,$0.10,,,, ,https://comicbookrealm.com/series/45133/0/magazine-enterprises-fibber-mcgee-molly-one-shot
Guns of Fact & Fiction,One-Shot (1948),Magazine Enterprises,Issue:,# 13,https://comicbookrealm.com/cover-scan/85bcc7272149a2b66d61a31a20b01f34/xl/magazine-enterprises-guns-of-fact-fiction-one-shot-issue-13.jpg,Jun '48,$0.10,,"Frank Bolle
Pencils - Inks
Johnny T. Craig
Pencils - Inks
Fred Guardineer
Cover Art
Graham Ingels
Pencils - Inks",,Used in SOTI pg. 19 ,https://comicbookrealm.com/series/46016/0/magazine-enterprises-guns-of-fact-fiction-one-shot
Home Run,(1953),Magazine Enterprises,Issue:,# 3,https://comicbookrealm.com/cover-scan/b1fc991d5e4b1b18eb6e70b9dd272be5/xl/magazine-enterprises-home-run-issue-3.jpg,1953,$0.10,,"Bob Jenney
Pencils - Inks
Howard Nostrand
Inks
Photo Cover
Cover Art
Bob Powell
Pencils - Inks",,"Stan Musial

NOTE: Sometimes listed as A1 Comics (1944 Life's Romances) #89.

Part of A1 Comics, an anthology from Magazine Enterprises with content that varied from month to month. This issue featured baseball stories. The history of American Little Leagues, then still a fairly recent innovation; All about bunting; The stories of baseball legends Ty Cobb and Jackie Robinson. The cover features another legend, Stan Musial. Small Wonder; The Daffy Dodgers; How to Play First Base; The Little Leagues; Rookies to Watch in '53; Bunting: A Lost Art; Daredevils of the Basepaths; Playing the Outfield; It's in the Cards for '53; Making the Big Leagues. ",https://comicbookrealm.com/series/46063/0/magazine-enterprises-home-run
Jack and Jill Visit Toytown with Elmer the Elf,One-Shot (1949),Magazine Enterprises,Issue:,nn,https://comicbookrealm.com/cover-scan/446ff9396c0f4f5dd5dc1366fd4e0d0d/xl/magazine-enterprises-jack-and-jill-visit-toytown-with-elmer-the-elf-one-shot-issue-nn.jpg,1949,Free,,,,Toytown Store Giveaway ,https://comicbookrealm.com/series/35960/0/magazine-enterprises-jack-and-jill-visit-toytown-with-elmer-the-elf-one-shot
Joan of Arc,One-Shot (1949),Magazine Enterprises,Issue:,# 21,https://comicbookrealm.com/cover-scan/9a64165781d23f6c78fa5b37889d62a3/xl/magazine-enterprises-joan-of-arc-one-shot-issue-21.jpg,Apr '49,$0.10,,"Gardner Fox
Scripts
Photo Cover
Cover Art
Ogden Whitney
Pencils - Inks",, ,https://comicbookrealm.com/series/42327/0/magazine-enterprises-joan-of-arc-one-shot
Major Inapak the Space Ace,One-Shot (1951),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/b77224baa913605ffa20ea2eba99b1db/xl/magazine-enterprises-major-inapak-the-space-ace-one-shot-issue-1.jpg,1951,Free,,"Bob Powell
Pencils - Cover Art - Inks
Vincent Sullivan
Editor","Major Inapak
First appearance of...","Promotional giveaway for Inapak Chocolate Vitamin Suppliment Drink.

—————

""Major Inapak, Space Ace"" – (13-page story) – The Master Rocketeer relates a story to children. In 1982, just as the East and West blocs were about to attack each other from space, Earth was threatened from the Moon. Robin stowed away in a repurposed attack rocket in which Major Inapak was sent to investigate. They found the Earth under attack from a previously unknown planet, hidden behind the Moon. With the help of a friendly lunar creature they reversed the planet-destroying weapon, wiping out the attackers, and returned to Earth.

""Science Sidelights"" – (3-page story) – Major Inapak demonstrates several household science experiments, wrapping up with a promotion for Inapak.

—————

NOTE: This title is not related to Magazine Enterprise's Space Ace title. ",https://comicbookrealm.com/series/23467/0/magazine-enterprises-major-inapak-the-space-ace-one-shot
Mighty Atom,Vol. 1 (1949),Magazine Enterprises,Issue:,# 6,https://comicbookrealm.com/cover-scan/77195ce303de97adbf6f0472d543efd9/xl/magazine-enterprises-mighty-atom-vol-1-issue-6.jpg,Oct '49,$0.10,,,, ,https://comicbookrealm.com/series/42153/0/magazine-enterprises-mighty-atom-vol-1
Movie Thrillers,One-Shot (1949),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/d921a6920a3c5481401df7b65c5e134c/xl/magazine-enterprises-movie-thrillers-one-shot-issue-1.jpg,1949,$0.10,,"Photo Cover
Cover Art
Ogden Whitney
Pencils - Inks",, ,https://comicbookrealm.com/series/46491/0/magazine-enterprises-movie-thrillers-one-shot
Mysteries of Scotland Yard,One-Shot (1954),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/6eb0299731af1700e94418e9577521f4/xl/magazine-enterprises-mysteries-of-scotland-yard-one-shot-issue-1.jpg,1954,$0.10,,"Frank Bolle
Cover Art
Paul Parker
Pencils - Inks",, ,https://comicbookrealm.com/series/29824/0/magazine-enterprises-mysteries-of-scotland-yard-one-shot
Pride of the Yankees,One-Shot (1949),Magazine Enterprises,Issue:,nn,https://comicbookrealm.com/cover-scan/ac87e7979e89ebd8e5e0b35f4b92720c/xl/magazine-enterprises-pride-of-the-yankees-one-shot-issue-nn.jpg,1949,$0.10,,"Gardner Fox
Scripts
Bob Jenney
Pencils - Inks
Photo Cover
Cover Art
Ogden Whitney
Pencils - Inks",,The Life of Lou Gehrig ,https://comicbookrealm.com/series/46733/0/magazine-enterprises-pride-of-the-yankees-one-shot
Romantic Picture Novelettes,One-Shot (1946),Magazine Enterprises,Issue:,# 1,https://comicbookrealm.com/cover-scan/4bb8c577fffb4620c7e9b9f9c6ac9878/xl/magazine-enterprises-romantic-picture-novelettes-one-shot-issue-1.jpg,1946,$0.10,,"Paul McCarthy
Pencils - Inks",, ,https://comicbookrealm.com/series/27886/0/magazine-enterprises-romantic-picture-novelettes-one-shot
Red Hawk,(1953),Magazine Enterprises,Issue:,# 11,https://comicbookrealm.com/cover-scan/e44c7dcfe49982e38200386cf99e21d9/xl/magazine-enterprises-red-hawk-issue-11.jpg,1953,$0.10,,"Gardner Fox
Scripts
Raymond C. Krank
Editor
Bob Powell
Pencils - Cover Art - Inks",Red Hawk, ,https://comicbookrealm.com/series/46811/0/magazine-enterprises-red-hawk
Space Ace,One-Shot (1952),Magazine Enterprises,Issue:,# 5,https://comicbookrealm.com/cover-scan/8bc2a5223b6afa1722cc3e5e5c66322c/xl/magazine-enterprises-space-ace-one-shot-issue-5.jpg,1952,$0.10,,"Dick Ayers
Cover Art
Fred Guardineer
Pencils - Inks",, ,https://comicbookrealm.com/series/47035/0/magazine-enterprises-space-ace-one-shot
Vacation Comics,(1948),Magazine Enterprises,Issue:,# 16,https://comicbookrealm.com/cover-scan/3197e5d180ea331cfdf453189b7963b8/xl/magazine-enterprises-vacation-comics-issue-16.jpg,Sep '48,$0.10,,,,A-1 Comics #16 ,https://comicbookrealm.com/series/47897/0/magazine-enterprises-vacation-comics
Hot Nads,One-Shot (1979),Ghura,Issue:,# 1,https://comicbookrealm.com/cover-scan/301daccbe0d5c46ca6a0ca7b771582c4/xl/ghura-hot-nads-one-shot-issue-1.jpg,Jan '79,$0.00,,,, ,https://comicbookrealm.com/series/69052/0/ghura-hot-nads-one-shot
The Laid-Back Adventures of Suzie and Jonnie,One-Shot (1981),Ghura,Issue:,nn,https://comicbookrealm.com/cover-scan/0734931006401ce98ca91e685ce44a0a/xl/ghura-the-laid-back-adventures-of-suzie-and-jonnie-one-shot-issue-nn.jpg,Jan '81,$0.00,,,,"Suzie and Jonnie travel to Morocco in ""The Morocco Run!"" ",https://comicbookrealm.com/series/69053/0/ghura-the-laid-back-adventures-of-suzie-and-jonnie-one-shot
R. I. Auditorium Comics,Mini Comic (1970),Mad Peck,Issue:,nn,https://comicbookrealm.com/cover-scan/e9267333f6ae4ce5790b145da4e1d9da/xl/mad-peck-r-i-auditorium-comics-mini-comic-issue-nn.jpg,,$0.00,,,,"Only Printing

NOTE:
Self-published min by Mad Peck to promote a Jimi Hendrix concert at the Rhode Island Auditorium. ",https://comicbookrealm.com/series/69056/0/mad-peck-r-i-auditorium-comics-mini-comic
Brooks Robinson,(1992),Magnum Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/05f17d3ca737aec70904ba5e3a0f894a/xl/magnum-comics-brooks-robinson-issue-1.jpg,,$1.75,,,, ,https://comicbookrealm.com/series/25567/0/magnum-comics-brooks-robinson
Duke Snider,One-Shot (1992),Magnum Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/02452f3f79918e4ee8736f4f3cc7337b/l/magnum-comics-duke-snider-one-shot-issue-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/25614/0/magnum-comics-duke-snider-one-shot
"Tundra Presents: And Now, a Break from Sanity",(1996),Todd Publications,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/afd9c523c4d27a3ffacabf7da0f64850/xl/todd-publications-tundra-presents-and-now-a-break-from-sanity-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69172/0/todd-publications-tundra-presents-and-now-a-break-from-sanity
Demo,Mini Comic (1986),Dennis Worden,Issue:,# 1,https://comicbookrealm.com/cover-scan/c2dbc702e4cd94d566587f4620db5de2/xl/dennis-worden-demo-mini-comic-issue-1.jpg,,$1.00,,,,Only Printing ,https://comicbookrealm.com/series/69222/0/dennis-worden-demo-mini-comic
Slur: Machine Gun of God,One-Shot (1982),Dennis Worden,Issue:,nn,https://comicbookrealm.com/cover-scan/43b76167edef3b107d92c2c944024f45/xl/dennis-worden-slur-machine-gun-of-god-one-shot-issue-nn.jpg,Jan '82,$2.00,,,,Only Printing ,https://comicbookrealm.com/series/69220/0/dennis-worden-slur-machine-gun-of-god-one-shot
Suburban Teens on Acid,(2017),Dennis Worden,TPB:,# 1,https://comicbookrealm.com/cover-scan/823fc6510918de581702a8ced59580c3/xl/dennis-worden-suburban-teens-on-acid-tpb-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69620/0/dennis-worden-suburban-teens-on-acid
Suburban Teens on Acid,One-Shot (1986),Dennis Worden,Issue:,# 1,https://comicbookrealm.com/cover-scan/e44b318665e987dd24da09a33ef7c6b6/xl/dennis-worden-suburban-teens-on-acid-one-shot-issue-1.jpg,1986,$2.50,,,, ,https://comicbookrealm.com/series/7876/0/dennis-worden-suburban-teens-on-acid-one-shot
