Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Play Ball!: All I Ever Learned I Forgot by the Third Inning,(1999),Triumph Books,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/15b584d930ef1603937553f6c6a7c5e7/xl/triumph-books-play-ball-all-i-ever-learned-i-forgot-by-the-third-inning-soft-cover-1.jpg,1999,$9.95,1-57243-3280--,,, ,https://comicbookrealm.com/series/68628/0/triumph-books-play-ball-all-i-ever-learned-i-forgot-by-the-third-inning
The Cartoon Gallery of Fighting Females,(1994),Triumph Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/b8337607e74224cc5a3ca75bdcf2d19a/xl/triumph-publishing-the-cartoon-gallery-of-fighting-females-issue-nn.jpg,,$0.00,,,,Special Collectors Edition ,https://comicbookrealm.com/series/68629/0/triumph-publishing-the-cartoon-gallery-of-fighting-females
The Washington Tragedy,One-Shot (2014),Robert Hendricks,Issue:,# 1,https://comicbookrealm.com/cover-scan/74ee5b2f8f008daca07c6c939ac2bde5/xl/robert-hendricks-the-washington-tragedy-one-shot-issue-1.jpg,2014,$5.00,,,, ,https://comicbookrealm.com/series/68630/0/robert-hendricks-the-washington-tragedy-one-shot
Reactor Girl,One-Shot (1990),Extra Small Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/387bc78c9f7d7a93a02563d12ecd267c/xl/extra-small-press-reactor-girl-one-shot-issue-1.jpg,Nov '90,$0.75,,,,Limited to 300 copies ,https://comicbookrealm.com/series/68634/0/extra-small-press-reactor-girl-one-shot
Santa Claus vs The Awesomenaut,One-Shot (2007),Indie Only Comics,Issue:,ashcan,https://comicbookrealm.com/cover-scan/4dbc395ec1d3a436f9d6f6758500ca71/xl/indie-only-comics-santa-claus-vs-the-awesomenaut-one-shot-issue-ashcan.jpg,2007,$0.00,,,,Ashcan Edition ,https://comicbookrealm.com/series/68641/0/indie-only-comics-santa-claus-vs-the-awesomenaut-one-shot
Print Project Amerika,(1970),Columbia University,Issue:,# 1,https://comicbookrealm.com/cover-scan/c69dc2a5289e2cd584c316ef81282830/xl/columbia-university-print-project-amerika-issue-1.jpg,Jan '70,$0.00,,,,"Only Printing

NOTE:
Off-Campus Student M. Crumb
1st Printing of ""Let's Get Outta Here!"" Strip ",https://comicbookrealm.com/series/68649/0/columbia-university-print-project-amerika
Ginny's Big Surprise,One-Shot (1960),Vogue Doll Company Inc.,Issue:,# 1,https://comicbookrealm.com/cover-scan/867189245271ad151e37d69d327153cb/xl/vogue-doll-company-inc-ginnys-big-surprise-one-shot-issue-1.jpg,,$0.00,,,,Ginny Club News Comic for he Vogue doll line of Ginny Dolls and Fan Club ,https://comicbookrealm.com/series/68687/0/vogue-doll-company-inc-ginnys-big-surprise-one-shot
The Best of the Nintendo Comics System,(1990),Mallard Press,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/b1ca98fa0b5fed98cd0aa9b0badcfbda/xl/mallard-press-the-best-of-the-nintendo-comics-system-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68689/0/mallard-press-the-best-of-the-nintendo-comics-system
Powermowerman and Power Mower Safety,One-Shot (1966),Outdoor Power Equipment Institute,Issue:,# 1,https://comicbookrealm.com/cover-scan/300aae7fe71af97792aef77d1f590949/xl/outdoor-power-equipment-institute-powermowerman-and-power-mower-safety-one-shot-issue-1.jpg,,Free,,,,"Promotional Comic

NOTE:
Produced by Outdoor Power Equipment Institute & Frank Burgmeier Co. ",https://comicbookrealm.com/series/64862/0/outdoor-power-equipment-institute-powermowerman-and-power-mower-safety-one-shot
Pulp Dreams,(2007),Hamtramck Idea Men,Issue:,# 1,https://comicbookrealm.com/cover-scan/1a635e54c7eb69fd79097a0e9812876e/xl/hamtramck-idea-men-pulp-dreams-issue-1.jpg,Jan '07,$3.50,,,,Science fiction comic that harkens back to the golden age of pulp sci-fi and fantasy. ,https://comicbookrealm.com/series/68697/0/hamtramck-idea-men-pulp-dreams
Questionable Cartoons,(1981),Vanity Press,Issue:,nn,https://comicbookrealm.com/cover-scan/5bdbddca6592c866b7cdd477d5a610d2/xl/vanity-press-questionable-cartoons-issue-nn.jpg,Jan '81,$0.69,,,,"Saddle-Stapled Newsprint Magazine

NOTE:
Cartoons from the Fug. ",https://comicbookrealm.com/series/68704/0/vanity-press-questionable-cartoons
Clyde,One-Shot (1984),Pizz Publications,Issue:,nn,https://comicbookrealm.com/cover-scan/b02608d95011a563d2e9af7143d84d40/xl/pizz-publications-clyde-one-shot-issue-nn.jpg,1984,$1.00,,,, ,https://comicbookrealm.com/series/68710/0/pizz-publications-clyde-one-shot
Wells 25* Years: The Editorial Cartoons and Arts of Clyde Wells,(1997),Morris Communications,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/d42c049fdb30cab9eccd326454776978/xl/morris-communications-wells-25-years-the-editorial-cartoons-and-arts-of-clyde-wells-hard-cover-1.jpg,Sep '97,$0.00,978-0961827090,,, ,https://comicbookrealm.com/series/68712/0/morris-communications-wells-25-years-the-editorial-cartoons-and-arts-of-clyde-wells
R. Crumb Comics,(1990),Black Sparrow Press,Hard Cover:,nn,https://comicbookrealm.com/cover-scan/0a11e36eae515b3c0bbf5ad7e327f2da/xl/black-sparrow-press-r-crumb-comics-hard-cover-nn.jpg,Apr '90,$0.00,,,,"Limited Slipcase Black Edition - 1st Printing

Signed & Numbered to 226 Copies ",https://comicbookrealm.com/series/68714/0/black-sparrow-press-r-crumb-comics
There’s no Business,(1984),Black Sparrow Press,Issue:,nn,https://comicbookrealm.com/cover-scan/92b16fe307a0eb08688d71212fbf37b3/xl/black-sparrow-press-theres-no-business-issue-nn.jpg,Jan '84,$0.00,,,,"There's No Business is written by Charles Bukowski with a cover and numerous interior illustrations by Robert Crumb. 7.5-in. x 10-.5-in., squarebound, white paper stock, color cover with B&W interior. This is the first edition of 400 trade copies published by Black Sparrow Press.

NOTE:
An additional 426 handbound copies were autographed by Bukowski and Crumb. ",https://comicbookrealm.com/series/70144/0/black-sparrow-press-theres-no-business
Super Heroes Big Big Book,(1980),Merrigold Press,Soft Cover:,# 1864,https://comicbookrealm.com/cover-scan/a8e5f7059731aea157b302984df7f52d/xl/merrigold-press-super-heroes-big-big-book-soft-cover-1864.jpg,1980,$5.95,,,, ,https://comicbookrealm.com/series/68754/0/merrigold-press-super-heroes-big-big-book
Ray's Cafe,One-Shot (1976),New Albion Press,Issue:,nn,https://comicbookrealm.com/cover-scan/67b010b9ff641fc9ccdf4f9da1130fdd/xl/new-albion-press-rays-cafe-one-shot-issue-nn.jpg,Jan '76,$0.00,,,,Poetry ,https://comicbookrealm.com/series/68779/0/new-albion-press-rays-cafe-one-shot
Hammond's Captain Atlas and the Globe Riders,One-Shot (1987),Hammond Incorporated,Issue:,nn,https://comicbookrealm.com/cover-scan/9056f85a683b11ed386b33ff5384eafb/xl/hammond-incorporated-hammonds-captain-atlas-and-the-globe-riders-one-shot-issue-nn.jpg,1987,$4.95,0-84373-5511--,,,Magazine-sized squarebound softcover children's book-style comic. Educational. ,https://comicbookrealm.com/series/68785/0/hammond-incorporated-hammonds-captain-atlas-and-the-globe-riders-one-shot
Realities Mesh In the Stench of The Belly-Covered Ghost,(1969),Heron Paperbacks,Issue:,nn,https://comicbookrealm.com/cover-scan/d8f42501f42281d5cde49f5ca26733f2/xl/heron-paperbacks-realities-mesh-in-the-stench-of-the-belly-covered-ghost-issue-nn.jpg,,Free,,,,No Cover Price - $1.00 Written in Pencil ,https://comicbookrealm.com/series/68789/0/heron-paperbacks-realities-mesh-in-the-stench-of-the-belly-covered-ghost
The Scarlet Derby & Midnight Jay,One-Shot (2016),Mike Cervantes,Issue:,# 1,https://comicbookrealm.com/cover-scan/50c45774cf4d1319a09d83a70321e130/xl/mike-cervantes-the-scarlet-derby-midnight-jay-one-shot-issue-1.jpg,May '16,$2.50,,,, ,https://comicbookrealm.com/series/68801/0/mike-cervantes-the-scarlet-derby-midnight-jay-one-shot
Escape the Relentless,One-Shot (2020),Mountaineer West Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/8bbd6ccd77a8f3d97359e1703d498b87/xl/mountaineer-west-productions-escape-the-relentless-one-shot-issue-1.jpg,Dec '20,$4.99,,,, ,https://comicbookrealm.com/series/68805/0/mountaineer-west-productions-escape-the-relentless-one-shot
Escape from Barkeater Lake,(2008),Corey Pandolph,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/b0383905c1a51872f6ce14ec1b0a6927/xl/corey-pandolph-escape-from-barkeater-lake-soft-cover-1.jpg,2008,$20.00,978-1427632975,,,"Collection of ""Barkeater Lake"" comic strips from comics.com website. ",https://comicbookrealm.com/series/68815/0/corey-pandolph-escape-from-barkeater-lake
Panther Comics Presents,One-Shot (1999),Panther Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/121a71a8642d7d9059bca98ff928a9e2/xl/panther-comics-panther-comics-presents-one-shot-issue-1.jpg,Sep '99,$2.95,,,, ,https://comicbookrealm.com/series/68840/0/panther-comics-panther-comics-presents-one-shot
Scaredy Cat,One-Shot (2013),HeatherFranzen.com,Issue:,nn,https://comicbookrealm.com/cover-scan/526f5d785346e3c8b5f5edb15fcfac65/xl/heatherfranzencom-scaredy-cat-one-shot-issue-nn.jpg,,$12.00,,,,Entirely wordless except for the cover and the closing credits/copyright page. ,https://comicbookrealm.com/series/68864/0/heatherfranzencom-scaredy-cat-one-shot
The Great Grape Ape Annual,One-Shot (1979),Stafford Pemberton Publishing Ltd.,Annual:,# 1,https://comicbookrealm.com/cover-scan/d932783825b1d89bd5cccb5be387f3d7/xl/stafford-pemberton-publishing-ltd-the-great-grape-ape-annual-one-shot-annual-1.jpg,Sep '79,$1.75,0-86030-1982--,,, ,https://comicbookrealm.com/series/68873/0/stafford-pemberton-publishing-ltd-the-great-grape-ape-annual-one-shot
Name-It Comics,One-Shot (1941),Maple Leaf Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/f2a797f2da0a57044993fade075f5106/xl/maple-leaf-publishing-name-it-comics-one-shot-issue-1.jpg,,$0.10,,,, ,https://comicbookrealm.com/series/68903/0/maple-leaf-publishing-name-it-comics-one-shot
Real World Comix,One-Shot (1974),Errol McCarthy,Issue:,nn,https://comicbookrealm.com/cover-scan/59b1f108716b5a12ab56b9765b5f18c2/xl/errol-mccarthy-real-world-comix-one-shot-issue-nn.jpg,Jan '74,$0.00,,,,"Only Printing

Limited to 325 copies ",https://comicbookrealm.com/series/68904/0/errol-mccarthy-real-world-comix-one-shot
Kids & Cops,One-Shot (2021),Liberty Comics,Issue:,nn,https://comicbookrealm.com/cover-scan/bf0740f0e221e1f8ae009d02fb42cbe5/xl/liberty-comics-kids-cops-one-shot-issue-nn.jpg,2021,Free,,,"Captain America I (Steven Grant Rogers | Earth-616)
Spider-Man I (Peter Benjamin Parker | Earth-616)
Wonder Woman (Diana Prince)",LCS Promotional Giveaway ,https://comicbookrealm.com/series/68909/0/liberty-comics-kids-cops-one-shot
Pwease Wuv Me!: More Art of Mitch O'Connell,(1998),Good Taste Products,TPB:,# 1,https://comicbookrealm.com/cover-scan/eb475b60e644c83d9f3b149e94ce5a89/xl/good-taste-products-pwease-wuv-me-more-art-of-mitch-oconnell-tpb-1.jpg,Dec '98,$17.95,0-96397-6214--,,, ,https://comicbookrealm.com/series/68917/0/good-taste-products-pwease-wuv-me-more-art-of-mitch-oconnell
Richie Bush: The Poor Little Oligarch,Mini Comic (2004),Shadow Press,Issue:,nn,https://comicbookrealm.com/cover-scan/1cee6c9e6d3b90475b6fa0d55e125711/xl/shadow-press-richie-bush-the-poor-little-oligarch-mini-comic-issue-nn.jpg,Jan '04,$2.00,,,,Flipbook - R-Stripburger Satire ,https://comicbookrealm.com/series/68922/0/shadow-press-richie-bush-the-poor-little-oligarch-mini-comic
River City: Lives!,(1971),Outlaw Press,Issue:,nn,https://comicbookrealm.com/cover-scan/70cb011e78990874090c9a05cd561385/xl/outlaw-press-river-city-lives-issue-nn.jpg,Jan '71,$0.00,,,,Only Printing ,https://comicbookrealm.com/series/68929/0/outlaw-press-river-city-lives
Robots R' Cool Zombies R' Jerks,(2002),Dead Fish Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/565e85fd8b5328f599a47cc4b4825f03/xl/dead-fish-comics-robots-r-cool-zombies-r-jerks-issue-1.jpg,Jan '02,$1.75,,,, ,https://comicbookrealm.com/series/68931/0/dead-fish-comics-robots-r-cool-zombies-r-jerks
Elemental Fources,One-Shot (2008),New Baby Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/57d46c345e9bdea9207e0c75c0e92fb4/xl/new-baby-productions-elemental-fources-one-shot-issue-1.jpg,Aug '08,$3.49,,,,"NOTE: Advertised as 6 issue series, but only made the first issue. ",https://comicbookrealm.com/series/68933/0/new-baby-productions-elemental-fources-one-shot
Men in Hats,(2014),Little Black Book Press,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/d0d4f06f7e60b86b5d85639359f7165e/xl/little-black-book-press-men-in-hats-hard-cover-1.jpg,2014,$12.95,978-0967286549,,, ,https://comicbookrealm.com/series/68935/0/little-black-book-press-men-in-hats
Men from Earth,One-Shot (1991),Future-Fun,Issue:,nn,https://comicbookrealm.com/cover-scan/9a4e6b6e82b2abdc2472905c815dbe81/xl/future-fun-men-from-earth-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68940/0/future-fun-men-from-earth-one-shot
Rockers,(1984),Hy-Grade Productions,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/c0628dd7c17f35fd213b2106a6222d68/xl/hy-grade-productions-rockers-soft-cover-nn.jpg,Jan '84,$3.50,,,,Strip Collection ,https://comicbookrealm.com/series/68942/0/hy-grade-productions-rockers
Fantastic Four and Warlock: Bootleg One-Shot,One-Shot (2002),Gazza DeForest,Issue:,# 1,https://comicbookrealm.com/cover-scan/82d31ed965f50080ce2817136f56ddaa/xl/gazza-deforest-fantastic-four-and-warlock-bootleg-one-shot-one-shot-issue-1.jpg,2002,$0.12,,,,NOTE: Mocked up comic produced for story pitch - The print run was 100 copies with a few run-ons as the printer was a fan ,https://comicbookrealm.com/series/68946/0/gazza-deforest-fantastic-four-and-warlock-bootleg-one-shot-one-shot
Gross,(1975),Grossman Brothers,Issue:,# 1,https://comicbookrealm.com/cover-scan/678778e1f6b4e4176b750f24d89cb8dc/xl/grossman-brothers-gross-issue-1.jpg,Jan '75,$0.50,,,, ,https://comicbookrealm.com/series/68951/0/grossman-brothers-gross
Moron Majority Funnies,One-Shot (1980),Toof-Arg-On Comix Worx,Issue:,# 1,https://comicbookrealm.com/cover-scan/5bc7cb98a65977d60bcfcef84a320f0f/xl/toof-arg-on-comix-worx-moron-majority-funnies-one-shot-issue-1.jpg,,$1.50,,,, ,https://comicbookrealm.com/series/68954/0/toof-arg-on-comix-worx-moron-majority-funnies-one-shot
Roldo the Barbarian,One-Shot (1978),Toof-Arg-On Comix Worx,Issue:,# 1,https://comicbookrealm.com/cover-scan/a9264fea44297780f63bc13e966a8e37/xl/toof-arg-on-comix-worx-roldo-the-barbarian-one-shot-issue-1.jpg,Jan '78,$1.75,,,, ,https://comicbookrealm.com/series/68953/0/toof-arg-on-comix-worx-roldo-the-barbarian-one-shot
Too Twisted Tales,(1982),Toof-Arg-On Comix Worx,Issue:,# 1,https://comicbookrealm.com/cover-scan/15bc672ff38608195eb9cda445e0e5d5/xl/toof-arg-on-comix-worx-too-twisted-tales-issue-1.jpg,Jan '82,$0.00,,,,"Only Printing

NOTE:
Skeleton information added from John Bell's Canuck Comics (1986). ",https://comicbookrealm.com/series/68956/0/toof-arg-on-comix-worx-too-twisted-tales
Wonder Comics,One-Shot (1958),Pacific Printing and Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/3351459933d2c216e7775bed9ea8a202/xl/pacific-printing-and-publishing-wonder-comics-one-shot-issue-1.jpg,,$1.00,,,, ,https://comicbookrealm.com/series/68955/0/pacific-printing-and-publishing-wonder-comics-one-shot
Robot Fields,(1977),Larry Weir,Issue:,# 1,https://comicbookrealm.com/cover-scan/96a3301d25ff4c77709cc733cd987da8/xl/larry-weir-robot-fields-issue-1.jpg,Jul '77,$0.00,,,, ,https://comicbookrealm.com/series/68959/0/larry-weir-robot-fields
Runaway Shop Comics,One-Shot (1973),Take Care of Business,Issue:,nn,https://comicbookrealm.com/cover-scan/b6e06b28a92115be99a5174a293a288a/xl/take-care-of-business-runaway-shop-comics-one-shot-issue-nn.jpg,Jan '73,$1.50,,,, ,https://comicbookrealm.com/series/68960/0/take-care-of-business-runaway-shop-comics-one-shot
The Ronnie Rat Show,One-Shot (1982),Ink Works,Issue:,nn,https://comicbookrealm.com/cover-scan/48aa9cd447330cce074246760a4c697c/xl/ink-works-the-ronnie-rat-show-one-shot-issue-nn.jpg,Jan '82,$1.00,,,,Satire-Parody ,https://comicbookrealm.com/series/68961/0/ink-works-the-ronnie-rat-show-one-shot
Red Sonja and Conan: Hot and Dry,Mini Comic (1977),Randy Crawford,Issue:,nn,https://comicbookrealm.com/cover-scan/9f7972e9d6d202eb9070e4a0fe2c6cb9/xl/randy-crawford-red-sonja-and-conan-hot-and-dry-mini-comic-issue-nn.jpg,May '77,$0.00,,,,"Only Printing

NOTE:
A Sex Parody in the Tradition of the Tiajuana Bibles

1,250 Copies According to Kennedy ",https://comicbookrealm.com/series/68964/0/randy-crawford-red-sonja-and-conan-hot-and-dry-mini-comic
Star Trek: Spook in Heat,Mini Comic (1977),Randy Crawford,Issue:,nn,https://comicbookrealm.com/cover-scan/5d3b247f02f706339efc86c4ee6b38b4/xl/randy-crawford-star-trek-spook-in-heat-mini-comic-issue-nn.jpg,Jan '77,$0.00,,,,"Only Printing

NOTE:
A Sex Parody in the Tradition of the Tiajuana Bibles

1,250 Copies According to Kennedy ",https://comicbookrealm.com/series/70174/0/randy-crawford-star-trek-spook-in-heat-mini-comic
The Red Horse Animation,One-Shot (1976),Rapoport Printing Inc.,Issue:,nn,https://comicbookrealm.com/cover-scan/2e961f938b4f1eefbc085f7f81ab866e/xl/rapoport-printing-inc-the-red-horse-animation-one-shot-issue-nn.jpg,Jan '76,$0.00,,,,Limited Edition ,https://comicbookrealm.com/series/68965/0/rapoport-printing-inc-the-red-horse-animation-one-shot
Book of Hours,(2010),The Porcupine's Quill,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/75f0e08e2a6fb22d2165e406d0c7698f/xl/the-porcupines-quill-book-of-hours-soft-cover-1.jpg,,$21.95,,,,"In the Book of Hours, award-winning wood engraver George A. Walker creates a modern-day, secular devotional that captures in narrative imagery what is too devastating for words: the individual moments of innocence and routine life that ended with the onslaught of 9/11. ",https://comicbookrealm.com/series/68980/0/the-porcupines-quill-book-of-hours
Journey to the Gold Diggins,(1849),Jeremiah Saddle Bags,Issue:,nn,https://comicbookrealm.com/cover-scan/53cc14d60873a6874467cd68f2cb9a31/xl/jeremiah-saddle-bags-journey-to-the-gold-diggins-issue-nn.jpg,Jan '99,$0.25,,,,"America's Very First Original Comic Strip Book
 ",https://comicbookrealm.com/series/68986/0/jeremiah-saddle-bags-journey-to-the-gold-diggins
Uncle Squiggle's Squack Komix,(1970),Incredible Pulp Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/cb157f4ccdfc6d9e6c3ddc915a6a0f22/xl/incredible-pulp-publications-uncle-squiggles-squack-komix-issue-1.jpg,Nov '70,$0.50,,,,"Only Printing

NOTE:
""Double Barrel Bat Brute Funnies"" Advertised in This Comix But Was Never Published. ",https://comicbookrealm.com/series/69024/0/incredible-pulp-publications-uncle-squiggles-squack-komix
Corey's Story,One-Shot (1987),Minnesota AIDS Project,Issue:,nn,https://comicbookrealm.com/cover-scan/56bc241a857b491fd9caa2cc1e029632/xl/minnesota-aids-project-coreys-story-one-shot-issue-nn.jpg,1987,$0.00,,,,"Educational Giveaway

Story focused on the use of condoms to prevent the spread of AIDS. ",https://comicbookrealm.com/series/69031/0/minnesota-aids-project-coreys-story-one-shot
R. Crumb Comix,(1985),"Hip Pocket Theatre Fort Worth, TX",Issue:,nn,https://comicbookrealm.com/cover-scan/e38f19b0ef20843305cbc22bef2c5bec/xl/hip-pocket-theatre-fort-worth-tx-r-crumb-comix-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69034/0/hip-pocket-theatre-fort-worth-tx-r-crumb-comix
Burger Chef Presents: The Family Circus,One-Shot (1968),Register and Tribune Syndicate,Issue:,nn,https://comicbookrealm.com/cover-scan/ddc4ed0bd1396c70285b770257443a50/xl/register-and-tribune-syndicate-burger-chef-presents-the-family-circus-one-shot-issue-nn.jpg,1968,Free,,,,Burger Chef Promotional Giveaway ,https://comicbookrealm.com/series/69037/0/register-and-tribune-syndicate-burger-chef-presents-the-family-circus-one-shot
Raw Purple,One-Shot (1977),Beyond the Edge Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/ec63338a484787eb17d436d94a13edd6/xl/beyond-the-edge-publishing-raw-purple-one-shot-issue-nn.jpg,Jan '77,$0.00,,,,Only Printing ,https://comicbookrealm.com/series/69050/0/beyond-the-edge-publishing-raw-purple-one-shot
Toy Story: Collectibles,(2018),Amberley Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/8597510295d946c170b0bc9b645b76ea/xl/amberley-publishing-toy-story-collectibles-soft-cover-1.jpg,Jul '18,$21.95,,,,"Disney/Pixar's Toy Story has been a magical part of our lives for over twenty years now. John Lasseter's brainchild about Andy's toys that come to life when he's not around has given us beloved characters like Woody, Buzz Lightyear, Bullseye, and Jessie. The trilogy about toys naturally spawned immense amounts of collectible toys for fans to collect and enjoy. Toy Story Collectibles features highlights from the past two decades of Toy Story fandom! ",https://comicbookrealm.com/series/69061/0/amberley-publishing-toy-story-collectibles
Zinc Comics Special: Red Mosquito,One-Shot (2018),Darshan Studios,Issue:,# 1,https://comicbookrealm.com/cover-scan/e34864d80965fc7fdda87ebc77db6411/xl/darshan-studios-zinc-comics-special-red-mosquito-one-shot-issue-1.jpg,2018,$5.00,,,,"Individually Numbered

Limited to 200 copies ",https://comicbookrealm.com/series/69063/0/darshan-studios-zinc-comics-special-red-mosquito-one-shot
Who's to Blame?,One-Shot (1931),Brown Fence & Wire Co.,Issue:,nn,https://comicbookrealm.com/cover-scan/566f14b35c5e82e4cd4f61c96b400db3/xl/brown-fence-wire-co-whos-to-blame-one-shot-issue-nn.jpg,,$0.00,,,,Promotional Giveaway ,https://comicbookrealm.com/series/69065/0/brown-fence-wire-co-whos-to-blame-one-shot
Safe 'N Sound,(1973),Come Get It Graphics,Issue:,nn,https://comicbookrealm.com/cover-scan/cc3d81dfcd1f73c207a54d7d2b095219/xl/come-get-it-graphics-safe-n-sound-issue-nn.jpg,Jan '73,$0.50,,,, ,https://comicbookrealm.com/series/69068/0/come-get-it-graphics-safe-n-sound
Lest We Forget: Pictorial Record of Conditions Under the Last Democratic Administration,One-Shot (1904),Moses King,Issue:,# 209,https://comicbookrealm.com/cover-scan/d96bd065c13cebda4ba57bb47067261d/xl/moses-king-lest-we-forget-pictorial-record-of-conditions-under-the-last-democratic-administration-one-shot-issue-209.jpg,,$0.00,,,,"Stagnation - Prosperity. This 16-page pamphlet features a selection of political cartoons/illustrations published in Harper's and Leslie's Weekly in 1893-1894 editorializing the failure of policies under the second Grover Cleveland administration (though Cleveland's name is never explicitly mentioned). Published by Moses King of New York in 1904, it may have been distributed in an effort to strengthen President Theodore Roosevelt's second term campaign. An interesting slice of the societal unrest at the time, the cartoons and accompanying text depict the plight of the unemployed and hungry, financial panic in the Stock Exchange, strikes and work stoppage across the country, and police violence against unemployed rioters, among other things. ",https://comicbookrealm.com/series/69075/0/moses-king-lest-we-forget-pictorial-record-of-conditions-under-the-last-democratic-administration-one-shot
Scratchatune Comics,One-Shot (1981),Bush League Records & Scratchatune,Issue:,nn,https://comicbookrealm.com/cover-scan/1bcbba672b5e158455caf41176f346aa/xl/bush-league-records-scratchatune-scratchatune-comics-one-shot-issue-nn.jpg,Jan '81,$0.00,,,,Promotional Comic Book ,https://comicbookrealm.com/series/69077/0/bush-league-records-scratchatune-scratchatune-comics-one-shot
The Screw Iran Coloring Book,(1980),Dungeon Ventures,Issue:,nn,https://comicbookrealm.com/cover-scan/821a785717ea703bbbd250c038bcf467/xl/dungeon-ventures-the-screw-iran-coloring-book-issue-nn.jpg,Jan '80,$0.50,,,, ,https://comicbookrealm.com/series/69079/0/dungeon-ventures-the-screw-iran-coloring-book
Cocktail Comix,One-Shot (1973),Tango,Issue:,nn,https://comicbookrealm.com/cover-scan/fccb173422e5cdb35dc8e6f71129e011/xl/tango-cocktail-comix-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69080/0/tango-cocktail-comix-one-shot
Makhno: Ukrainian Freedom Fighter,(2022),Life Drawn,TPB:,# 1,https://comicbookrealm.com/cover-scan/cf8c77002c86318c364e4d185a87a09d/xl/life-drawn-makhno-ukrainian-freedom-fighter-tpb-1.jpg,Mar '22,$22.99,978-1643379692,,,"Ukrainian Freedom Fighter

The spellbinding true story of the infamous Ukrainian anarchist and revolutionary. In early 20th century Ukraine, anarchist Nestor Makhno, the son of peasants, was among the most heroic and colorful figures of the Russian Revolution, encouraging his people to find and embrace social and economic self-determination. This is his story, of a military strategist who tirelessly defied both the Bolsheviks and the Germans to protect his homeland. ",https://comicbookrealm.com/series/70342/0/life-drawn-makhno-ukrainian-freedom-fighter
Vann Nath: Painting the Khmer Rouge,(2022),Life Drawn,TPB:,# 1,https://comicbookrealm.com/cover-scan/6f8ae0902013456b5d45f1306844d77d/xl/life-drawn-vann-nath-painting-the-khmer-rouge-tpb-1.jpg,Jan '22,$22.99,978-1643377902,,,"Vann Nath: Painting the Khmer Rouge

The true story of the Cambodian painter Vann Nath, who used his art to fight against barbarism and tyranny. In 1978, a young painter named Vann Nath was arrested by the Khmer Rouge, the violent and totalitarian Communist Party of Kampuchea that ruled Cambodia from 1975 to 1979. Imprisoned in the infamous Tuol Sleng prison, better known as S-21, painting became synonymous with survival for him. Ordered, like many Cambodian artists and craftsmen, to put his talent to use to glorify his captors, upon his release he continued painting•this time, to remember and pay tribute to the victims of Pol Pot's regime. A story as fascinating as it is powerful. ",https://comicbookrealm.com/series/69105/0/life-drawn-vann-nath-painting-the-khmer-rouge
The Captain Kentucky Collection,(1981),Pertwillaby Paper Works,Issue:,# 1,https://comicbookrealm.com/cover-scan/3a7e15a5c2f3ca683750e6a987e1a04e/xl/pertwillaby-paper-works-the-captain-kentucky-collection-issue-1.jpg,Apr '81,$2.00,,,, ,https://comicbookrealm.com/series/69106/0/pertwillaby-paper-works-the-captain-kentucky-collection
The Adventures of Captain Kentucky,(2001),Norwegian Gazette Bok,TPB:,# 2,https://comicbookrealm.com/cover-scan/fdcea31e693323ae3bdaeefd0ea44f71/xl/norwegian-gazette-bok-the-adventures-of-captain-kentucky-tpb-2.jpg,Mar '01,$0.00,,,,"NOTE: A companion hardcover edition, The Don Rosa Archives Vol. 1: Pertwillaby Papers, was published at the same time. ",https://comicbookrealm.com/series/69108/0/norwegian-gazette-bok-the-adventures-of-captain-kentucky
The Pertwillaby Papers,(2001),Norwegian Gazette Bok,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/f10676c510fd4bd334a7deaf2fcb1445/xl/norwegian-gazette-bok-the-pertwillaby-papers-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69109/0/norwegian-gazette-bok-the-pertwillaby-papers
